Date,Baringo_PCR_pos,Baringo_PCR_neg,Bomet_PCR_pos,Bomet_PCR_neg,Bungoma_PCR_pos,Bungoma_PCR_neg,Busia_PCR_pos,Busia_PCR_neg,Elgeyo-Marakwet_PCR_pos,Elgeyo-Marakwet_PCR_neg,Embu_PCR_pos,Embu_PCR_neg,Garissa_PCR_pos,Garissa_PCR_neg,Homa Bay_PCR_pos,Homa Bay_PCR_neg,Isiolo_PCR_pos,Isiolo_PCR_neg,Kajiado_PCR_pos,Kajiado_PCR_neg,Kakamega_PCR_pos,Kakamega_PCR_neg,Kericho_PCR_pos,Kericho_PCR_neg,Kiambu_PCR_pos,Kiambu_PCR_neg,Kilifi_PCR_pos,Kilifi_PCR_neg,Kirinyaga_PCR_pos,Kirinyaga_PCR_neg,Kisii_PCR_pos,Kisii_PCR_neg,Kisumu_PCR_pos,Kisumu_PCR_neg,Kitui_PCR_pos,Kitui_PCR_neg,Kwale_PCR_pos,Kwale_PCR_neg,Laikipia_PCR_pos,Laikipia_PCR_neg,Lamu_PCR_pos,Lamu_PCR_neg,Machakos_PCR_pos,Machakos_PCR_neg,Makueni_PCR_pos,Makueni_PCR_neg,Mandera_PCR_pos,Mandera_PCR_neg,Marsabit_PCR_pos,Marsabit_PCR_neg,Meru_PCR_pos,Meru_PCR_neg,Migori_PCR_pos,Migori_PCR_neg,Mombasa_PCR_pos,Mombasa_PCR_neg,Murang'a_PCR_pos,Murang'a_PCR_neg,Nairobi_PCR_pos,Nairobi_PCR_neg,Nakuru_PCR_pos,Nakuru_PCR_neg,Nandi_PCR_pos,Nandi_PCR_neg,Narok_PCR_pos,Narok_PCR_neg,Nyamira_PCR_pos,Nyamira_PCR_neg,Nyandarua_PCR_pos,Nyandarua_PCR_neg,Nyeri_PCR_pos,Nyeri_PCR_neg,Samburu_PCR_pos,Samburu_PCR_neg,Siaya_PCR_pos,Siaya_PCR_neg,Taita Taveta_PCR_pos,Taita Taveta_PCR_neg,Tana River_PCR_pos,Tana River_PCR_neg,Tharaka-Nithi_PCR_pos,Tharaka-Nithi_PCR_neg,Trans Nzoia_PCR_pos,Trans Nzoia_PCR_neg,Turkana_PCR_pos,Turkana_PCR_neg,Uasin Gishu_PCR_pos,Uasin Gishu_PCR_neg,Vihiga_PCR_pos,Vihiga_PCR_neg,Wajir_PCR_pos,Wajir_PCR_neg,West Pokot_PCR_pos,West Pokot_PCR_neg
2020-07-29,0,0,3,34,1,8,0,70,0,0,3,53,6,32,0,0,1,2,22,104,0,8,10,125,50,320,0,14,0,2,0,1,0,24,0,2,0,0,0,0,0,0,19,117,0,9,0,0,0,6,9,98,1,1,5,29,26,153,323,1745,13,54,2,89,2,4,0,1,2,4,1,39,1,1,0,4,0,100,0,5,0,1,0,8,10,211,2,136,1,4,0,0,0,0
2020-07-30,1,3,0,9,4,44,6,175,0,10,0,0,1,7,1,78,0,0,42,180,3,61,1,42,50,163,0,91,0,0,7,52,4,81,1,7,0,1,11,83,1,4,44,214,1,10,3,5,0,7,18,177,7,133,4,145,118,744,244,1237,1,32,0,91,11,54,1,5,1,26,5,171,0,0,0,14,0,0,0,2,0,0,2,159,7,69,14,176,1,25,0,0,1,2
2020-07-31,5,53,9,48,0,61,8,315,0,9,0,8,5,33,1,8,0,0,23,138,1,27,9,112,73,284,1,13,2,5,0,1,10,66,3,7,7,46,0,3,2,33,29,195,5,34,0,0,0,1,35,144,0,0,15,152,101,443,431,1856,16,120,4,112,14,81,0,0,1,8,6,12,0,0,8,41,2,99,2,2,4,33,2,96,4,74,2,122,1,2,2,39,0,0
2020-08-01,5,112,5,36,1,116,2,153,1,13,1,23,3,41,2,123,2,22,8,58,4,255,7,71,27,201,0,13,0,1,0,13,11,353,0,22,0,0,2,15,0,1,30,213,3,25,0,1,0,0,72,256,0,2,12,312,81,577,415,2328,35,408,0,38,1,128,2,135,1,2,3,10,1,15,6,562,0,0,0,0,0,2,1,139,20,351,11,302,2,103,3,31,0,8
2020-08-02,0,11,2,13,2,108,8,194,0,11,0,1,3,130,2,94,5,73,25,155,1,30,0,2,60,240,3,19,22,107,1,74,9,88,0,6,0,0,13,165,4,10,15,99,0,9,0,0,1,1,6,122,13,333,7,218,157,652,343,1717,7,37,5,123,5,51,0,36,5,130,7,16,1,15,7,217,0,49,0,4,0,0,2,156,3,35,11,259,3,22,0,0,0,32
2020-08-03,0,0,0,0,1,50,2,69,0,0,4,85,4,96,0,2,0,4,29,132,2,15,1,5,33,160,1,64,0,12,1,4,7,39,0,1,0,44,3,32,0,1,48,327,0,45,0,0,0,1,12,126,0,0,2,103,33,118,535,2943,6,70,0,11,3,17,0,0,1,62,24,40,0,0,1,23,0,114,0,1,0,10,0,5,0,1,2,66,0,2,1,2,0,0
2020-08-04,0,1,0,0,1,12,0,4,0,0,1,1,18,95,0,0,0,0,13,34,0,3,0,3,22,63,2,14,0,1,1,7,0,14,0,0,0,0,1,3,0,2,13,38,27,135,0,0,0,0,2,20,0,1,9,166,34,115,388,978,7,32,0,4,5,13,0,0,2,2,5,72,0,0,0,1,3,104,0,9,0,0,0,4,0,1,14,69,0,0,0,0,0,0
2020-08-05,0,21,0,3,2,25,4,107,2,22,0,4,3,57,1,38,1,2,11,86,13,60,6,78,25,115,0,56,0,1,0,3,5,37,0,2,0,0,16,103,0,0,29,198,1,12,1,1,0,0,9,94,36,236,1,65,91,209,338,1539,21,104,0,2,17,81,0,13,0,4,2,4,8,62,1,22,2,68,3,19,0,0,0,5,13,319,8,111,0,2,1,2,0,6
2020-08-06,2,24,8,124,3,50,4,231,0,8,6,54,3,45,1,2,3,14,14,90,3,23,11,175,47,249,2,17,0,0,8,189,15,243,0,5,0,42,3,6,0,0,30,206,0,20,0,0,0,0,34,211,0,0,6,245,68,381,403,2138,4,84,7,132,10,62,1,2,0,27,13,33,1,36,0,19,0,0,0,0,3,50,2,114,11,107,14,302,2,34,0,0,0,13
2020-08-07,1,39,6,44,4,38,1,126,0,9,0,31,1,2,0,49,0,20,44,195,2,14,1,6,65,262,0,15,0,2,3,77,2,117,0,14,0,0,7,78,0,0,29,216,2,19,6,36,0,3,44,286,7,215,4,138,101,492,292,1611,14,187,0,9,3,89,1,2,0,31,19,114,1,4,0,5,0,77,1,3,2,48,5,241,4,30,8,135,0,1,1,46,0,2
2020-08-08,0,1,1,18,6,37,5,223,1,17,1,3,1,3,0,1,0,6,119,533,1,49,13,80,43,249,0,62,2,7,5,65,6,270,1,25,0,41,10,36,0,1,37,305,10,77,0,0,0,0,22,228,1,2,7,388,30,299,455,2293,28,304,0,6,10,121,0,0,0,10,2,6,0,0,7,123,4,70,0,10,0,6,0,9,7,140,2,43,2,108,0,0,0,0
2020-08-09,5,45,4,46,7,67,3,60,0,4,0,2,6,35,4,49,0,0,77,378,1,49,7,65,49,300,2,57,0,1,6,34,6,95,0,0,0,0,12,182,2,16,59,400,1,10,0,1,1,3,14,155,3,134,13,386,119,789,366,2206,14,177,4,141,0,8,0,1,2,18,1,17,0,1,4,62,0,27,0,7,0,1,1,13,3,22,19,230,0,27,0,0,0,2
2020-08-10,0,2,1,27,0,43,7,65,0,0,0,0,1,5,0,1,12,23,26,95,6,71,16,103,58,165,2,74,0,4,11,73,5,150,4,11,0,0,0,4,1,2,40,240,9,133,1,2,1,24,27,126,0,0,4,174,32,295,349,938,25,239,1,1,3,67,2,28,3,11,3,6,0,0,1,152,0,67,0,0,0,1,1,144,0,1,1,17,0,2,1,21,0,1
2020-08-11,3,17,0,2,6,16,4,25,0,1,3,8,58,152,0,0,1,7,16,118,0,6,0,1,17,229,0,0,0,1,0,2,0,6,0,4,0,0,0,0,3,26,15,157,3,11,0,0,0,1,5,43,0,0,3,207,107,686,307,2272,0,11,1,2,0,1,0,0,0,5,0,8,0,0,1,4,0,18,0,0,0,1,0,33,0,2,1,29,0,4,0,1,0,0
2020-08-12,0,1,7,8,3,34,1,106,1,6,4,27,4,21,0,1,0,1,30,217,2,23,5,11,34,150,2,104,3,10,4,7,17,45,0,4,0,62,20,152,0,6,21,197,1,91,0,6,1,43,13,216,0,2,4,24,62,346,199,786,3,53,16,139,0,0,5,8,0,4,0,35,0,46,0,6,4,119,4,51,0,0,13,17,8,85,8,139,0,0,3,11,6,14
2020-08-13,1,8,1,32,0,7,4,47,0,6,5,43,35,100,3,32,4,21,35,277,1,77,14,202,61,339,0,20,4,10,1,13,9,107,4,10,0,0,9,12,4,11,30,238,5,50,0,3,0,4,22,80,8,184,5,263,106,440,363,2313,9,85,10,160,2,3,0,26,6,39,13,56,1,14,1,23,0,0,1,13,10,32,2,100,2,17,24,187,1,10,0,0,0,0
2020-08-14,3,20,10,48,13,140,9,125,1,18,2,26,0,3,0,4,3,29,19,149,0,23,5,138,46,304,2,16,0,5,8,256,3,110,0,1,0,0,21,187,6,61,53,376,5,56,2,45,2,19,17,127,7,204,2,186,96,514,358,1911,40,293,5,82,5,13,1,3,1,24,1,3,3,69,0,117,0,47,0,0,6,128,1,94,25,215,14,157,0,1,0,0,0,1
2020-08-15,2,43,0,0,1,80,7,122,0,1,0,0,2,15,0,6,0,1,13,77,5,60,0,3,43,141,0,54,0,1,2,10,17,187,2,5,1,43,2,3,2,9,37,300,5,35,2,10,1,5,4,93,0,4,2,280,97,306,413,1820,15,69,0,4,0,1,0,0,1,6,7,131,4,51,1,22,0,1,2,3,0,108,0,91,3,70,3,92,2,9,0,0,0,15
2020-08-16,0,19,20,153,5,68,1,161,0,4,3,39,0,38,16,39,0,22,10,68,1,22,28,87,26,160,0,72,1,34,21,169,0,62,0,13,0,53,15,206,3,65,10,174,0,44,0,2,0,2,41,148,10,302,1,71,142,770,227,1787,25,160,4,104,4,12,0,55,2,34,8,33,0,4,0,57,4,131,0,15,0,3,0,10,5,40,12,183,0,2,4,84,0,3
2020-08-17,0,0,0,0,1,43,12,113,0,0,0,1,13,19,0,15,0,0,20,98,2,80,0,1,6,60,1,73,14,95,2,35,8,132,0,63,0,0,0,0,0,0,23,184,1,39,0,2,0,2,18,134,1,1,3,352,26,305,135,777,4,63,0,2,7,50,1,51,0,3,3,41,6,121,1,31,0,84,0,0,0,0,4,5,0,0,1,33,0,0,0,8,0,1
2020-08-18,0,13,0,1,0,5,2,19,0,1,0,0,11,20,0,2,0,0,23,231,0,4,0,0,11,66,4,85,0,0,0,0,1,8,2,2,0,0,1,2,11,72,7,108,0,24,0,0,0,0,3,38,0,1,0,0,35,283,129,815,1,19,0,1,0,1,0,1,0,0,4,105,0,0,0,2,4,40,3,37,0,0,0,0,0,4,1,9,0,0,0,0,0,0
2020-08-19,0,2,0,2,1,19,5,84,0,5,1,28,30,80,0,2,1,45,10,100,0,15,0,5,15,158,2,89,1,16,1,3,18,83,1,4,0,30,22,182,0,0,5,86,4,47,0,0,2,27,10,112,19,160,0,24,20,180,100,876,3,63,6,44,0,5,0,2,0,6,4,31,11,67,0,9,1,54,0,2,0,0,0,72,27,161,23,143,1,34,0,9,1,4
2020-08-20,7,54,5,48,0,43,1,42,0,2,0,4,2,26,1,27,3,25,12,68,0,23,9,107,27,140,4,5,1,3,1,4,10,100,0,2,0,0,1,26,5,134,37,163,1,20,0,1,0,7,5,76,0,3,4,212,37,204,251,1359,2,33,4,51,3,69,1,16,0,5,1,6,0,2,0,9,0,4,3,9,0,0,1,11,12,60,20,156,0,1,0,0,0,1
2020-08-21,1,21,0,0,6,86,1,100,0,0,3,15,5,60,0,2,2,21,71,220,1,38,48,92,13,72,0,47,0,0,0,2,11,145,0,3,0,0,26,121,0,0,27,309,8,72,0,0,0,0,26,336,16,272,0,0,63,401,143,1001,6,56,2,36,0,5,0,0,2,25,7,57,0,4,1,36,3,152,1,11,0,0,0,4,7,69,6,183,1,7,0,0,0,0
2020-08-22,0,2,5,46,0,170,2,80,0,19,0,5,16,45,4,43,0,2,62,263,0,17,1,41,14,108,1,86,0,4,28,195,5,123,1,4,1,34,0,1,15,35,36,316,4,42,0,1,1,3,8,151,0,17,17,267,40,343,94,891,24,116,5,60,1,29,2,21,4,111,0,37,0,18,0,6,4,63,0,0,0,1,0,2,8,141,10,115,1,8,1,15,0,1
2020-08-23,0,2,6,74,2,32,1,63,1,4,1,64,7,22,7,43,0,3,27,201,0,18,5,92,21,154,0,30,0,19,4,17,10,123,3,15,0,0,17,100,1,33,24,216,0,55,0,1,1,15,23,295,22,376,9,326,12,91,150,1379,15,133,0,18,9,125,0,1,3,45,2,83,0,3,1,18,3,125,0,7,0,54,2,135,7,43,4,107,1,5,1,25,0,1
2020-08-24,0,0,0,0,7,35,13,376,0,0,4,32,8,44,0,0,1,5,26,117,1,5,1,9,26,88,2,34,12,152,13,155,8,87,1,24,0,57,0,0,4,64,22,151,0,6,0,0,0,0,8,180,0,0,10,107,38,225,107,912,18,281,0,1,0,3,3,23,0,67,1,4,0,0,0,10,0,82,0,0,1,20,17,72,0,0,1,4,0,0,0,0,0,0
2020-08-25,0,0,0,0,0,1,0,6,0,0,23,150,15,92,0,0,5,23,3,39,0,1,0,1,15,148,7,118,0,0,0,0,0,15,1,16,3,21,0,0,11,93,2,99,0,6,0,0,0,2,1,44,0,0,1,307,21,497,72,828,2,18,0,0,0,2,0,0,1,13,12,119,1,12,0,0,7,100,0,1,4,77,2,3,0,0,1,2,0,0,0,0,0,0
2020-08-26,2,96,0,1,2,60,9,31,1,4,2,6,21,120,0,14,0,0,9,44,2,15,0,1,29,199,3,65,0,0,0,7,18,107,1,17,0,60,8,44,2,14,24,166,3,46,0,0,0,1,13,166,10,261,6,57,18,186,103,982,1,40,3,53,0,1,1,11,0,5,7,73,0,1,0,4,0,18,1,4,1,31,1,2,17,184,4,56,0,2,0,0,0,0
2020-08-27,0,0,4,38,5,59,16,164,0,3,0,2,1,2,0,0,5,14,2,42,1,12,10,98,15,134,0,0,3,16,8,60,4,49,0,4,0,0,0,5,0,0,16,212,4,52,1,1,0,0,8,207,0,4,7,308,40,205,97,1001,6,90,0,1,1,1,0,1,0,8,0,5,3,32,0,5,6,144,0,0,0,1,0,79,3,49,6,109,0,2,0,0,0,24
2020-08-28,0,3,2,18,1,6,70,170,0,5,0,17,9,47,18,67,3,48,14,52,1,5,6,26,6,118,6,101,3,38,36,105,12,162,0,12,0,71,0,32,6,135,18,116,2,21,0,15,0,28,23,220,7,139,2,280,67,362,110,1210,25,150,4,112,7,32,2,13,0,6,4,59,0,0,1,11,13,301,0,0,0,25,0,4,10,104,2,70,1,4,0,0,0,4
2020-08-29,0,0,2,13,5,24,2,170,0,1,0,1,0,2,0,1,0,2,10,36,3,67,4,27,4,114,1,6,9,42,0,0,2,62,0,2,0,0,6,103,4,108,10,143,5,35,0,0,0,1,5,33,0,1,1,210,39,235,130,1056,10,83,8,26,8,69,0,0,2,7,0,13,0,0,0,2,11,319,0,0,0,0,5,163,18,103,2,133,1,7,0,0,0,1
2020-08-30,0,0,0,0,1,5,2,70,0,0,0,2,1,33,0,0,0,0,15,92,0,49,0,2,2,68,1,18,0,0,0,0,2,28,0,1,0,18,0,1,3,9,42,221,3,21,0,0,0,0,12,101,0,0,6,207,45,227,46,560,6,46,0,11,0,1,0,0,1,26,0,1,1,1,0,2,13,189,5,10,0,0,0,1,22,193,4,99,0,1,0,1,0,0
2020-08-31,2,91,2,13,0,3,5,30,0,0,20,118,13,100,0,0,3,19,10,95,0,122,0,12,24,229,0,70,0,3,6,92,4,66,3,65,1,58,3,33,0,9,21,162,18,54,1,2,0,0,34,256,5,150,5,150,33,338,89,881,18,87,0,171,0,3,0,0,0,26,13,82,1,2,1,12,0,286,0,19,0,0,0,4,0,3,3,38,1,23,0,0,0,0
2020-09-01,0,1,0,2,0,14,0,134,0,3,0,2,0,0,1,4,1,2,10,132,0,18,0,2,9,108,0,0,0,3,0,2,6,183,0,28,0,0,1,3,0,0,6,142,5,23,0,2,0,2,3,166,0,0,14,417,17,131,96,876,5,234,2,102,3,44,0,63,0,5,0,11,0,1,1,72,8,62,0,0,0,1,3,154,5,57,1,68,0,1,0,7,0,1
2020-09-02,0,27,0,0,0,0,2,21,0,1,1,2,34,69,0,0,0,0,1,17,0,2,0,1,14,63,7,113,0,5,0,0,1,8,13,29,0,44,2,33,0,0,2,40,0,6,0,1,0,0,2,23,8,105,1,15,2,8,21,239,0,13,0,1,0,0,0,2,0,0,6,46,0,0,1,1,8,36,0,12,0,0,0,0,8,72,3,32,1,1,1,8,0,0
2020-09-03,0,5,4,23,0,52,26,223,0,2,8,46,15,88,0,1,2,52,1,36,1,12,28,155,16,175,0,0,1,18,17,117,13,176,0,4,0,0,1,3,6,51,8,158,1,34,0,1,1,2,3,44,0,2,18,303,10,81,74,845,12,172,0,60,2,31,0,0,0,5,1,16,0,0,0,51,0,0,0,0,3,41,0,12,10,78,1,62,0,1,0,1,0,13
2020-09-04,0,5,2,20,2,133,3,127,0,4,0,51,1,3,0,8,0,2,12,131,0,12,2,12,8,99,5,71,0,1,0,5,0,27,0,6,0,75,9,66,0,45,18,157,0,28,0,2,0,1,5,91,1,119,0,82,7,53,107,907,7,106,1,21,1,9,1,2,0,6,2,9,0,0,0,38,16,233,0,1,0,0,0,5,1,75,14,339,0,2,0,1,1,3
2020-09-05,1,36,1,8,0,11,5,152,0,2,0,14,25,123,1,17,0,1,4,66,0,7,4,45,7,136,7,98,0,2,7,23,5,123,5,52,0,0,4,91,1,55,9,196,0,58,0,4,0,0,13,106,0,6,28,419,15,242,64,1132,17,171,0,7,1,6,7,25,0,6,2,38,0,1,1,51,3,25,0,0,0,2,3,52,13,162,1,60,0,11,0,3,1,3
2020-09-06,2,6,0,0,0,28,0,64,1,9,8,79,0,1,0,10,0,0,17,68,2,46,0,9,1,42,0,0,0,3,3,101,9,198,0,5,0,0,0,1,0,0,6,73,0,18,0,0,0,1,1,209,8,172,0,0,2,42,25,341,1,62,4,61,1,28,0,1,1,10,0,4,0,0,0,11,0,0,0,0,1,14,2,80,12,132,2,83,1,10,0,1,0,5
2020-09-07,0,1,0,1,0,11,7,242,0,4,0,1,0,3,0,1,0,0,4,22,0,18,0,4,4,92,2,40,1,7,4,80,12,290,0,6,0,72,4,32,0,0,9,253,0,26,0,1,0,0,7,304,0,0,5,184,5,81,28,529,3,262,0,6,0,1,0,16,1,3,0,6,0,1,0,71,13,212,0,0,0,0,0,6,0,0,1,89,0,7,0,1,0,0
2020-09-08,0,3,0,0,2,9,3,102,0,2,1,7,1,5,0,0,0,0,4,24,1,9,0,5,7,152,0,30,0,3,0,7,1,28,19,114,0,1,1,5,0,0,4,71,2,14,0,1,0,3,6,88,0,0,1,206,9,53,47,659,1,70,0,1,0,0,0,1,0,7,5,17,0,0,0,1,4,114,0,0,0,1,0,3,5,19,0,56,0,1,0,0,0,0
2020-09-09,0,21,1,35,0,27,0,9,0,6,0,50,13,39,0,3,0,0,2,24,0,18,4,35,4,63,0,26,0,2,8,41,0,25,42,135,2,38,3,28,1,10,9,63,0,9,0,0,0,1,14,104,9,84,18,299,0,20,18,363,1,43,3,15,3,20,0,0,1,5,0,2,0,1,0,18,2,11,0,0,0,0,6,29,10,49,3,69,0,2,0,0,0,9
2020-09-10,0,0,1,5,0,32,0,32,0,6,9,43,0,0,1,41,0,0,0,7,1,13,4,21,1,23,14,106,0,0,1,4,11,194,0,3,0,1,11,54,1,52,6,63,1,35,0,0,0,0,9,46,0,0,10,76,3,68,22,337,4,117,0,29,3,20,0,12,0,1,0,0,0,11,0,7,10,77,0,0,1,9,0,0,1,9,1,11,0,29,0,0,0,2
2020-09-11,0,5,0,1,0,19,0,85,0,5,3,62,19,152,0,13,1,4,6,87,0,28,0,12,7,97,1,34,0,1,6,55,3,121,23,77,0,70,1,28,0,14,6,105,2,43,0,2,0,2,10,162,1,95,8,290,2,74,60,813,3,110,0,3,0,3,0,3,0,6,3,19,0,0,0,11,7,99,0,0,0,0,2,28,10,127,2,239,0,3,0,9,0,0
2020-09-12,0,2,3,21,1,69,0,172,1,10,23,103,9,46,0,4,0,10,9,88,1,40,7,45,6,81,1,38,0,2,9,107,2,66,27,120,7,14,0,2,0,0,10,161,1,34,0,1,0,0,7,163,0,4,13,290,9,146,77,863,5,109,0,48,4,40,0,0,1,6,0,5,0,1,1,41,0,2,0,0,0,0,5,33,2,32,7,130,0,4,0,3,0,22
2020-09-13,1,40,0,8,0,171,2,358,0,5,1,16,10,70,1,67,0,1,18,55,1,31,2,22,8,59,11,94,0,4,10,54,6,138,2,22,0,58,1,73,1,14,2,66,0,8,0,0,0,25,25,266,6,117,40,322,3,162,45,496,17,202,1,7,2,35,0,1,2,51,6,119,0,0,0,26,8,186,0,0,0,0,1,5,0,6,5,85,4,152,0,1,0,0
2020-09-14,0,2,0,0,0,8,0,0,0,0,6,16,1,8,0,1,0,0,6,45,2,16,4,16,8,81,4,27,0,3,2,26,4,122,1,73,0,0,2,19,0,0,1,16,0,6,0,0,0,0,10,217,0,0,19,188,3,28,32,538,3,54,0,15,0,15,0,0,0,19,0,17,1,36,0,28,4,11,0,0,2,8,27,166,30,112,5,96,0,7,0,0,0,3
2020-09-15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,1,0,0,1,20,3,99,0,1,0,0,0,0,0,0,0,0,0,1,1,14,0,73,1,8,0,0,0,0,2,53,0,0,6,143,1,5,11,232,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,23,0,0,5,5,0,0,0,0,0,0,0,1,1,5,0,0
2020-09-16,0,2,1,7,1,22,5,534,0,3,1,3,0,1,0,50,0,1,2,26,1,51,6,128,2,45,3,17,0,1,13,141,7,190,0,1,0,38,0,4,0,0,11,84,1,36,0,1,0,1,3,81,0,3,15,246,6,91,33,354,2,45,0,21,1,22,0,1,0,6,0,14,2,41,0,59,1,38,0,0,0,1,2,5,0,16,7,100,0,0,1,1,0,1
2020-09-17,0,1,0,1,0,8,0,434,0,9,0,0,10,48,0,3,0,2,4,19,3,9,0,6,3,38,2,100,0,0,1,34,5,93,0,1,0,0,0,23,5,30,2,58,1,9,0,1,0,1,8,91,1,2,14,167,4,39,26,483,8,51,0,14,0,42,0,3,0,1,0,8,0,0,2,87,0,0,0,0,0,1,0,3,7,86,5,75,0,0,0,1,0,0
2020-09-18,1,2,0,14,0,31,4,344,0,1,1,3,1,5,2,47,0,1,1,30,1,66,12,35,3,62,0,20,0,30,7,75,13,166,0,1,0,72,0,1,0,0,6,125,0,18,0,1,0,0,15,173,0,1,33,161,7,114,47,757,4,79,0,13,0,36,0,2,0,9,3,47,2,41,3,23,5,67,0,0,0,0,14,89,5,44,2,210,0,9,0,2,0,0
2020-09-19,1,7,0,3,0,4,0,2,1,11,8,53,0,2,0,3,0,1,6,28,0,5,1,11,10,59,0,30,0,1,0,7,6,14,0,5,0,0,8,65,1,12,1,9,1,20,0,0,0,2,14,116,0,1,2,236,11,268,31,485,0,21,0,12,0,2,0,0,1,14,0,3,0,1,0,3,4,59,0,0,0,1,5,50,8,145,4,66,0,4,0,1,0,4
2020-09-20,0,1,4,14,8,50,13,310,0,3,0,1,6,47,0,0,0,2,2,61,4,24,0,2,3,38,0,67,0,0,3,67,4,30,0,3,0,0,2,34,0,0,21,83,0,1,0,1,0,0,6,42,0,0,20,149,6,38,19,463,4,24,0,8,0,1,0,0,0,0,0,4,0,1,0,4,1,61,0,0,0,0,2,34,0,3,0,53,0,11,0,1,0,2
2020-09-21,0,0,0,0,0,17,0,4,0,0,2,49,0,0,2,54,0,1,4,23,3,31,5,52,13,164,12,27,0,4,25,116,18,128,0,0,1,44,0,7,0,0,2,10,0,1,0,0,1,30,5,225,0,6,19,335,5,117,37,352,6,60,0,9,0,3,2,9,0,0,0,3,1,78,2,72,2,25,0,0,0,0,0,0,9,48,2,9,0,1,0,0,0,0
2020-09-22,0,2,0,1,0,3,0,0,2,16,1,1,1,1,0,1,0,1,0,6,0,6,0,7,2,23,2,44,0,0,1,4,4,81,0,1,0,11,0,1,0,6,6,93,0,12,0,0,0,0,14,24,5,212,13,283,2,6,29,168,1,16,0,9,0,12,0,1,0,0,0,1,1,1,0,0,0,59,0,2,0,0,0,6,1,13,6,189,0,1,0,0,0,11
2020-09-23,0,1,0,0,0,1,1,2,0,0,1,35,2,50,0,2,0,1,13,119,0,15,11,19,3,32,1,75,1,4,2,6,47,157,0,10,0,25,0,1,1,11,3,47,1,4,0,0,0,0,4,48,1,2,8,344,1,17,44,565,3,12,0,35,0,0,0,1,0,4,0,3,0,0,0,49,1,52,0,3,0,1,0,0,2,4,0,2,0,1,0,1,0,0
2020-09-24,0,9,2,20,2,36,3,354,0,14,0,3,0,3,0,2,0,0,2,14,0,12,6,36,4,63,0,59,0,2,9,56,21,257,0,2,0,6,0,2,0,24,10,101,0,6,0,1,0,0,1,66,0,5,8,425,3,56,34,526,1,61,0,6,2,15,0,1,0,3,0,3,0,1,1,82,0,28,0,1,0,0,2,20,2,15,6,77,0,4,0,0,0,9
2020-09-25,1,4,0,1,2,18,0,14,0,3,0,3,0,3,2,30,0,0,3,28,0,27,0,8,11,85,2,43,0,2,0,26,6,19,1,4,0,43,0,1,0,6,4,111,1,15,0,1,2,18,18,196,8,217,10,150,3,56,16,241,26,217,1,23,4,30,0,4,0,9,0,3,0,0,0,5,5,109,0,0,0,0,31,175,7,56,2,39,1,17,0,1,2,3
2020-09-26,0,3,1,11,1,21,8,348,2,24,0,1,11,46,1,13,0,1,14,60,3,21,2,63,8,110,1,49,0,0,31,127,17,241,0,7,0,13,3,72,0,12,14,110,1,32,0,2,0,0,1,87,1,6,6,276,4,97,74,1324,1,79,1,13,2,33,0,1,1,42,1,50,0,116,1,56,1,127,0,0,6,92,0,7,1,12,0,78,1,4,0,6,0,1
2020-09-27,0,2,0,1,2,63,0,40,0,4,11,57,0,4,0,2,0,3,3,31,1,27,1,7,5,66,0,0,0,2,0,4,17,180,0,2,0,0,0,2,0,0,11,141,0,24,0,1,2,6,3,138,0,1,0,0,10,191,30,528,5,97,0,18,5,24,0,1,0,14,2,81,0,2,3,54,0,0,0,0,0,12,10,34,9,48,8,278,0,8,0,2,6,24
2020-09-28,0,3,0,3,1,17,3,67,1,10,0,11,16,87,0,0,0,2,9,59,1,27,5,23,9,80,0,0,0,6,26,98,18,274,0,2,0,0,2,18,0,0,0,17,0,5,1,1,1,1,7,220,0,10,0,0,4,84,60,837,48,211,0,46,3,25,1,10,1,4,1,11,0,0,2,14,0,0,0,0,0,1,7,50,7,46,1,53,0,1,0,0,0,0
2020-09-29,0,0,0,0,0,2,4,11,0,6,1,2,2,13,0,0,0,2,2,79,0,7,0,1,3,33,1,60,0,2,0,2,1,12,0,0,0,0,2,18,0,1,3,106,1,38,0,0,0,2,15,113,0,0,3,115,1,18,13,325,2,10,0,8,0,0,0,1,0,2,0,0,0,0,1,3,0,28,0,0,0,0,0,2,2,11,3,48,0,2,0,0,0,31
2020-09-30,0,4,0,0,0,4,0,0,0,0,4,5,0,0,0,4,0,0,2,33,1,4,39,122,15,190,0,4,0,1,8,28,9,74,0,0,0,0,0,15,0,1,3,76,0,4,0,0,0,0,39,488,0,2,3,192,0,69,57,802,19,104,1,8,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,0,0,0,1,52,1,1,0,7,0,9,2,22,0,1
2020-10-01,0,0,4,9,1,37,0,1,0,15,0,0,16,96,0,1,0,0,10,119,3,18,1,3,4,50,0,242,0,3,6,60,26,287,1,28,4,84,0,1,0,0,1,16,0,5,0,0,2,5,19,176,0,1,12,412,18,349,24,515,18,95,0,1,0,32,1,7,0,3,0,0,0,0,3,78,0,99,0,0,0,0,0,9,0,10,3,48,0,2,0,2,2,14
