iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
KEN,Africa,Kenya,27/05/2020,1471,123,63.143,55,3,0.714,27.357,2.287,1.174,1.023,0.056,0.013,1.55,,,,,,,,,3077,67341,1.252,0.057,2562,0.048,0.025,40.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/05/2020,1618,147,72.714,58,3,1.143,30.09,2.734,1.352,1.079,0.056,0.021,1.55,,,,,,,,,2831,70172,1.305,0.053,2524,0.047,0.029,34.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/05/2020,1745,127,83.429,62,4,1.714,32.452,2.362,1.552,1.153,0.074,0.032,1.52,,,,,,,,,3831,74003,1.376,0.071,2704,0.05,0.031,32.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/05/2020,1888,143,99.429,63,1,1.857,35.112,2.659,1.849,1.172,0.019,0.035,1.46,,,,,,,,,,,,,2729,0.051,0.036,27.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,31/05/2020,1962,74,106.857,64,1,1.857,36.488,1.376,1.987,1.19,0.019,0.035,1.4,,,,,,,,,,78536,1.461,,2754,0.051,0.039,25.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/06/2020,2021,59,105,69,5,2.429,37.585,1.097,1.953,1.283,0.093,0.045,1.36,,,,,,,,,1518,80054,1.489,0.028,2583,0.048,0.041,24.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/06/2020,2093,72,106.429,71,2,2.714,38.924,1.339,1.979,1.32,0.037,0.05,1.33,,,,,,,,,2892,82946,1.543,0.054,2669,0.05,0.04,25.1,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/06/2020,2216,123,106.429,74,3,2.714,41.212,2.287,1.979,1.376,0.056,0.05,1.32,,,,,,,,,2112,85058,1.582,0.039,2531,0.047,0.042,23.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/06/2020,2340,124,103.143,78,4,2.857,43.518,2.306,1.918,1.451,0.074,0.053,1.31,,,,,,,,,2640,87698,1.631,0.049,2504,0.047,0.041,24.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/06/2020,2474,134,104.143,79,1,2.429,46.01,2.492,1.937,1.469,0.019,0.045,1.3,,,,,,,,,3177,90875,1.69,0.059,2410,0.045,0.043,23.1,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/06/2020,2600,126,101.714,83,4,2.857,48.353,2.343,1.892,1.544,0.074,0.053,1.29,,,,,,,,,3632,94507,1.758,0.068,2605,0.048,0.039,25.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/06/2020,2767,167,115,84,1,2.857,51.459,3.106,2.139,1.562,0.019,0.053,1.27,,,,,,,,,2833,97340,1.81,0.053,2686,0.05,0.043,23.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/06/2020,2872,105,121.571,85,1,2.286,53.411,1.953,2.261,1.581,0.019,0.043,1.24,,,,,,,,,1099,98439,1.831,0.02,2626,0.049,0.046,21.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/06/2020,2989,117,128,88,3,2.429,55.587,2.176,2.38,1.637,0.056,0.045,1.21,,,,,,,,,2244,100683,1.872,0.042,2534,0.047,0.051,19.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/06/2020,3094,105,125.429,89,1,2.143,57.54,1.953,2.333,1.655,0.019,0.04,1.18,,,,,,,,,2273,102956,1.915,0.042,2557,0.048,0.049,20.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/06/2020,3215,121,125,92,3,2,59.79,2.25,2.325,1.711,0.056,0.037,1.17,,,,,,,,,3291,106247,1.976,0.061,2650,0.049,0.047,21.2,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/06/2020,3305,90,118.714,96,4,2.429,61.464,1.674,2.208,1.785,0.074,0.045,1.18,,,,,,,,,2419,108666,2.021,0.045,2542,0.047,0.047,21.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/06/2020,3457,152,122.429,100,4,2.429,64.291,2.827,2.277,1.86,0.074,0.045,1.19,,,,,,,,,3505,112171,2.086,0.065,2523,0.047,0.049,20.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/06/2020,3594,137,118.143,103,3,2.714,66.839,2.548,2.197,1.916,0.056,0.05,1.2,,,,,,,,,3165,115336,2.145,0.059,2571,0.048,0.046,21.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/06/2020,3727,133,122.143,104,1,2.714,69.312,2.473,2.272,1.934,0.019,0.05,1.21,,,,,,,,,3365,118701,2.208,0.063,2895,0.054,0.042,23.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/06/2020,3860,133,124.429,105,1,2.429,71.786,2.473,2.314,1.953,0.019,0.045,1.21,,,,,,,,,3255,121956,2.268,0.061,3039,0.057,0.041,24.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/06/2020,4044,184,135.714,107,2,2.571,75.207,3.422,2.524,1.99,0.037,0.048,1.21,,,,,,,,,,,,,3324,0.062,0.041,24.5,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/06/2020,4257,213,148.857,117,10,3.571,79.169,3.961,2.768,2.176,0.186,0.066,1.21,,,,,,,,,,130498,2.427,,3464,0.064,0.043,23.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/06/2020,4374,117,152.714,119,2,3.286,81.345,2.176,2.84,2.213,0.037,0.061,1.19,,,,,,,,,3043,133541,2.483,0.057,3554,0.066,0.043,23.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/06/2020,4478,104,145.857,121,2,3,83.279,1.934,2.713,2.25,0.037,0.056,1.19,,,,,,,,,2820,136361,2.536,0.052,3456,0.064,0.042,23.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/06/2020,4738,260,163.429,123,2,2.857,88.114,4.835,3.039,2.287,0.037,0.053,1.21,,,,,,,,,3651,140012,2.604,0.068,3525,0.066,0.046,21.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/06/2020,4797,59,152.857,125,2,3,89.211,1.097,2.843,2.325,0.037,0.056,1.21,,,,,,,,,2354,142366,2.648,0.044,3381,0.063,0.045,22.1,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/06/2020,4952,155,156,128,3,3.286,92.094,2.883,2.901,2.38,0.056,0.061,1.22,,,,,,,,,4171,146537,2.725,0.078,3512,0.065,0.044,22.5,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/06/2020,5206,254,166,130,2,3.286,96.817,4.724,3.087,2.418,0.037,0.061,1.23,,,,,,,,,4859,151396,2.816,0.09,3596,0.067,0.046,21.7,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/06/2020,5384,178,161,132,2,2.143,100.128,3.31,2.994,2.455,0.037,0.04,1.23,,,,,,,,,3918,155314,2.888,0.073,3545,0.066,0.045,22,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/06/2020,5533,149,165.571,137,5,2.571,102.899,2.771,3.079,2.548,0.093,0.048,1.24,,,,,,,,,3090,158404,2.946,0.057,3552,0.066,0.047,21.5,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/06/2020,5811,278,190.429,141,4,2.857,108.069,5.17,3.541,2.622,0.074,0.053,1.25,,,,,,,,,4074,162478,3.022,0.076,3731,0.069,0.051,19.6,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/06/2020,6070,259,190.286,143,2,2.857,112.885,4.817,3.539,2.659,0.037,0.053,1.26,,,,,,,,,2718,165196,3.072,0.051,3598,0.067,0.053,18.9,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/06/2020,6190,120,199,144,1,2.714,115.117,2.232,3.701,2.678,0.019,0.05,1.26,,,,,,,,,2221,167417,3.114,0.041,3579,0.067,0.056,18,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/06/2020,6366,176,202,148,4,2.857,118.39,3.273,3.757,2.752,0.074,0.053,1.26,,,,,,,,,2419,169836,3.158,0.045,3328,0.062,0.061,16.5,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/07/2020,6673,307,209.571,149,1,2.714,124.1,5.709,3.897,2.771,0.019,0.05,1.27,,,,,,,,,3519,173355,3.224,0.065,3137,0.058,0.067,15,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/07/2020,6941,268,222.429,152,3,2.857,129.084,4.984,4.137,2.827,0.056,0.053,1.27,,,,,,,,,2704,176059,3.274,0.05,2964,0.055,0.075,13.3,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/07/2020,7188,247,236.429,154,2,2.429,133.677,4.594,4.397,2.864,0.037,0.045,1.28,,,,,,,,,4147,180206,3.351,0.077,3115,0.058,0.076,13.2,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/07/2020,7577,389,252.286,159,5,2.571,140.912,7.234,4.692,2.957,0.093,0.048,1.28,,,,,,,,,4829,185035,3.441,0.09,3222,0.06,0.078,12.8,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/07/2020,7886,309,259.429,160,1,2.429,146.658,5.747,4.825,2.976,0.019,0.045,1.27,,,,,,,,,4228,189263,3.52,0.079,3438,0.064,0.075,13.3,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/07/2020,8067,181,268.143,164,4,2.857,150.024,3.366,4.987,3.05,0.074,0.053,1.27,,,,,,,,,2131,191394,3.559,0.04,3425,0.064,0.078,12.8,samples tested,,,,,,,,,,84.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/07/2020,8250,183,269.143,167,3,2.714,153.428,3.403,5.005,3.106,0.056,0.05,1.26,,,,,,,,,2061,193455,3.598,0.038,3374,0.063,0.08,12.5,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/07/2020,8528,278,265,169,2,2.857,158.598,5.17,4.928,3.143,0.037,0.053,1.27,,,,,,,,,3053,196508,3.655,0.057,3308,0.062,0.08,12.5,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/07/2020,8975,447,290.571,173,4,3,166.911,8.313,5.404,3.217,0.074,0.056,1.29,,,,,,,,,3803,200311,3.725,0.071,3465,0.064,0.084,11.9,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/07/2020,9448,473,322.857,181,8,3.857,175.707,8.797,6.004,3.366,0.149,0.072,1.3,,,,,,,,,6273,206584,3.842,0.117,3768,0.07,0.086,11.7,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/07/2020,9726,278,307,184,3,3.571,180.877,5.17,5.709,3.422,0.056,0.066,1.28,,,,,,,,,1403,207987,3.868,0.026,3279,0.061,0.094,10.7,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/07/2020,10105,379,317,185,1,3.571,187.926,7.048,5.895,3.44,0.019,0.066,1.28,,,,,,,,,7050,215037,3.999,0.131,3682,0.068,0.086,11.6,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/07/2020,10294,189,318.143,197,12,4.714,191.44,3.515,5.917,3.664,0.223,0.088,1.29,,,,,,,,,1205,216242,4.022,0.022,3550,0.066,0.09,11.2,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/07/2020,10791,497,363,202,5,5,200.683,9.243,6.751,3.757,0.093,0.093,1.31,,,,,,,,,4992,221234,4.114,0.093,3968,0.074,0.091,10.9,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/07/2020,11252,461,389.143,209,7,5.714,209.257,8.573,7.237,3.887,0.13,0.106,1.3,,,,,,,,,4261,225495,4.194,0.079,4141,0.077,0.094,10.6,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/07/2020,11673,421,385.429,217,8,6.286,217.086,7.829,7.168,4.036,0.149,0.117,1.29,,,,,,,,,3895,229390,4.266,0.072,4154,0.077,0.093,10.8,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/07/2020,12062,389,373.429,222,5,5.857,224.32,7.234,6.945,4.129,0.093,0.109,1.3,,,,,,,,,3545,232935,4.332,0.066,3764,0.07,0.099,10.1,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/07/2020,12750,688,432,225,3,5.857,237.115,12.795,8.034,4.184,0.056,0.109,1.31,,,,,,,,,5228,238163,4.429,0.097,4311,0.08,0.1,10,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/07/2020,13353,603,464,234,9,7,248.329,11.214,8.629,4.352,0.167,0.13,1.3,,,,,,,,,5724,243887,4.536,0.106,4121,0.077,0.113,8.9,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/07/2020,13771,418,496.714,238,4,5.857,256.103,7.774,9.238,4.426,0.074,0.109,1.29,,,,,,,,,2474,246361,4.582,0.046,4303,0.08,0.115,8.7,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/07/2020,14168,397,482.429,250,12,6.857,263.486,7.383,8.972,4.649,0.223,0.128,1.28,,,,,,,,,3637,249998,4.649,0.068,4109,0.076,0.117,8.5,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/07/2020,14805,637,507.571,260,10,7.286,275.333,11.846,9.439,4.835,0.186,0.135,1.27,,,,,,,,,4275,254273,4.729,0.08,4111,0.076,0.123,8.1,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/07/2020,15601,796,561.143,263,3,6.571,290.136,14.803,10.436,4.891,0.056,0.122,1.26,,,,,,,,,6754,261027,4.854,0.126,4520,0.084,0.124,8.1,samples tested,,,,,,,,,,81.48,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/07/2020,16268,667,600.857,274,11,7.429,302.541,12.404,11.174,5.096,0.205,0.138,1.24,,,,,,,,,5075,266102,4.949,0.094,4738,0.088,0.127,7.9,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/07/2020,16643,375,556.143,278,4,7.571,309.515,6.974,10.343,5.17,0.074,0.141,1.21,,,,,,,,,,,,,4635,0.086,0.12,8.3,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/07/2020,17603,960,607.143,280,2,6.571,327.368,17.853,11.291,5.207,0.037,0.122,1.21,,,,,,,,,,,,,4460,0.083,0.136,7.3,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/07/2020,17975,372,600.571,285,5,6.714,334.286,6.918,11.169,5.3,0.093,0.125,1.19,,,,,,,,,,279612,5.2,,4750,0.088,0.126,7.9,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/07/2020,18581,606,630.429,299,14,7,345.556,11.27,11.724,5.561,0.26,0.13,1.17,,,,,,,,,4888,284500,5.291,0.091,4929,0.092,0.128,7.8,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/07/2020,19125,544,617.143,311,12,7.286,355.673,10.117,11.477,5.784,0.223,0.135,1.15,,,,,,,,,5259,289759,5.389,0.098,5069,0.094,0.122,8.2,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/07/2020,19913,788,616,325,14,8.857,370.328,14.655,11.456,6.044,0.26,0.165,1.14,,,,,,,,,5521,295280,5.491,0.103,4893,0.091,0.126,7.9,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,31/07/2020,20636,723,624,341,16,9.571,383.773,13.446,11.605,6.342,0.298,0.178,1.12,,,,,,,,,8679,303959,5.653,0.161,5408,0.101,0.115,8.7,samples tested,,,,,,,,,,78.7,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/08/2020,21363,727,674.286,364,23,12.286,397.294,13.52,12.54,6.769,0.428,0.228,1.11,,,,,,,,,6371,310330,5.771,0.118,5675,0.106,0.119,8.4,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/08/2020,22053,690,635.714,369,5,12.714,410.126,12.832,11.823,6.862,0.093,0.236,1.09,,,,,,,,,5393,315723,5.872,0.1,5802,0.108,0.11,9.1,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/08/2020,22597,544,660.286,382,13,13.857,420.243,10.117,12.28,7.104,0.242,0.258,1.07,,,,,,,,,2653,318376,5.921,0.049,5538,0.103,0.119,8.4,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/08/2020,23202,605,660.143,388,6,12.714,431.494,11.251,12.277,7.216,0.112,0.236,1.05,,,,,,,,,4547,322923,6.005,0.085,5489,0.102,0.12,8.3,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/08/2020,23873,671,678.286,391,3,11.429,443.973,12.479,12.614,7.272,0.056,0.213,1.02,,,,,,,,,6200,329123,6.121,0.115,5623,0.105,0.121,8.3,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/08/2020,24411,538,642.571,399,8,10.571,453.978,10.005,11.95,7.42,0.149,0.197,1,,,,,,,,,6195,335318,6.236,0.115,5720,0.106,0.112,8.9,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/08/2020,25138,727,643.143,413,14,10.286,467.498,13.52,11.961,7.681,0.26,0.191,0.99,,,,,,,,,6814,342132,6.363,0.127,5453,0.101,0.118,8.5,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/08/2020,25837,699,639.143,418,5,7.714,480.498,12.999,11.886,7.774,0.093,0.143,0.98,,,,,,,,,7175,349307,6.496,0.133,5568,0.104,0.115,8.7,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/08/2020,26436,599,626.143,420,2,7.286,491.638,11.14,11.645,7.811,0.037,0.135,0.96,,,,,,,,,4420,353727,6.578,0.082,5429,0.101,0.115,8.7,samples tested,,,,,,,,,,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
